submission_id,performance_detail_submission_id,date_of_submission,manufacturer,submission_title,target_pathogen,stage_of_development,country,region,permalink,regulatory_status,sensitivity,specificity,type_of_technology,assay_target,target_analyte,technology_principle,test_format,instrument_requirement,level_of_automation,lab_vs_poc,self_testing_self_collection,validated_sample_types,connectivity_solution,find_evaluation,s_gene_dropout,scov2_variants,city,test_to_be_listed_on_finds_web_page,data_to_be_published_on_finds_web_page,study_type,number_of_positive_samples,number_of_negative_samples,total_number_of_samples,sc2_impact_alpha,sc2_impact_beta,sc2_impact_delta,sc2_impact_delta_plus,sc2_impact_gamma,sc2_impact_na,sc2_impact_omicron,sc2_impact_omicron_ba4,sc2_impact_omicron_ba5,country_tmp,city2,lat,lng,disease_target
a2r69000007lbRO,NA,06.07.2023,"Epitope Diagnostics, Inc.",EDI Novel Coronavirus COVID-19 IgM ELISA Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://epitopediagnostics.com,CE-IVDD,NA,NA,Immunoassay,Antibody (serological),IgM,ELISA/EIA,IA Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Serum,NA,NA,Unknown,Not applicable,San Diego,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"San Diego, United States",32.71575928,-117.16381836,Covid-19
a2r69000007lbRP,NA,06.07.2023,LumiraDx Limited,LumiraDx SARS-CoV-2 RNA STAR,SARS-CoV-2,Regulatory Achieved,United Kingdom,European Region,https://lumiradx.com/us-en/what-we-do/diagnostics/fast-lab-solutions,US FDA EUA,NA,NA,Molecular,RNA,ORF1a,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,London,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United Kingdom,"London, United Kingdom",51.50740814,-0.12772401,Covid-19
a2r69000007lbRS,NA,06.07.2023,"Sophonix Co.,ltd.",Genetron SARS-CoV-2 RNA Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://en.sophonix.net,US FDA EUA,NA,NA,Molecular,RNA,N gene; ORF1ab,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Mid-turbinate swab; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Beijing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Beijing, China",39.9078064,116.39758301,Covid-19
a2r69000007lbRT,NA,06.07.2023,"Beijing Biogench Biotechnology Co., ltd.",Diagnostic Kit for SARS-CoV-2 Nucleic Acid (Real-time PCR),SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://biotech-ep.com/en/index.aspx,CE-IVDD,NA,NA,Molecular,RNA,N1 gene; N2 gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Other,NA,NA,Unknown,Not applicable,Beijing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Beijing, China",39.9078064,116.39758301,Covid-19
a2r69000007lbRU,NA,06.07.2023,"BioCore Co., ltd.",BioCore 2019-nCoV Real Time PCR Kit,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://bio-core.com/biocore/en/index.do,Australia TGA; Korea MFDS; US FDA EUA,NA,NA,Molecular,RNA,N gene; RdRp gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Sputum,NA,NA,Unknown,Not applicable,Seoul,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Seoul, Korea, Republic of",37.56829453,126.99778748,Covid-19
a2r69000007lbRV,NA,06.07.2023,BioGenex Laboratories,BGX COVID-19 RT-PCR (one-step multiplex real time RT-PCR),SARS-CoV-2,Research Use Only (RUO),United States,Region of the Americas,https://biogenex.com/?v=79cba1185463,None,NA,NA,Molecular,RNA,N gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Fremont,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Fremont, United States",37.55020142,-121.98082733,Covid-19
a2r69000007lbRW,NA,06.07.2023,BIORON Diagnostics GmbH,RealLine SARS-CoV-2 (different formats),SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://bioron.de,CE-IVDD,NA,NA,Molecular,RNA,E gene; N gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab; Sputum; Other,NA,NA,Unknown,Not applicable,Römerberg,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Germany,"Römerberg, Germany",50.11027908,8.68222046,Covid-19
a2r69000007lbRX,NA,06.07.2023,BIORON Diagnostics GmbH,RealLine SARS-CoV-2 lyo (Str-format),SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://bioron.de,CE-IVDD,NA,NA,Molecular,RNA,N gene; RdRp gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab; Sputum; Other,NA,NA,Unknown,Not applicable,Römerberg,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Germany,"Römerberg, Germany",50.11027908,8.68222046,Covid-19
a2r69000007lbRY,NA,06.07.2023,"BioSewoom, Inc.",Real-Q 2019-nCoV Detection Kit,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://biosewoom.com,CE-IVDD; Korea MFDS; US FDA EUA,NA,NA,Molecular,RNA,E gene; RdRp gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab; Sputum; Other,NA,NA,Unknown,Not applicable,Seoul,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Seoul, Korea, Republic of",37.56829453,126.99778748,Covid-19
a2r69000007lbRZ,NA,06.07.2023,Biotech & Biomedicine (Shenyang) Group ltd.,Colorimetric and Isothermal Detection Kit for COVID-19 Coronavirus,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://bio2k.cn,CE-IVDD,NA,NA,Molecular,RNA,Unknown,Isothermal LAMP,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,Unknown,Not applicable,Shenyang,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Shenyang, China",41.67725372,123.46437836,Covid-19
a2r69000007lbRa,NA,06.07.2023,Shenzhen AIVD Biotech Inc,SARS-CoV-2 OFR1ab/N/E Triple Nucleic Acid Detection Kit (RT-qPCR),SARS-CoV-2,Research Use Only (RUO),China,Western Pacific Region,https://aivdbiotech.cn/index.php/en/Page/list/250.html,None,NA,NA,Molecular,RNA,E gene; N gene; ORF1ab,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Not applicable,Shenzhen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Shenzhen, China",22.54368019,114.0579071,Covid-19
a2r69000007lbRb,NA,06.07.2023,Shenzhen AIVD Biotech Inc,SARS-CoV-2 OFR1ab / N (contains endogenous genes) Triple Nucleic Acid Detection,SARS-CoV-2,Research Use Only (RUO),China,Western Pacific Region,https://aivdbiotech.cn/index.php/en/Page/list/250.html,None,NA,NA,Molecular,RNA,N gene; ORF1ab,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Sputum,NA,NA,Unknown,Not applicable,Shenzhen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Shenzhen, China",22.54368019,114.0579071,Covid-19
a2r69000007lbRc,NA,06.07.2023,ZYBIO INC.,SARS-CoV-2 Nucleic Acid Detection Kit (PCR-Fluorescent Probe Method),SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://zybio.com,CE-IVDD; WHO EUL Under Assessment,NA,NA,Molecular,RNA,Unknown,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Chongqing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Chongqing, China",29.56274986,106.55180359,Covid-19
a2r69000007lbRd,NA,06.07.2023,Demeditec Diagnostics GmbH,COVID-19 (SARS-CoV-2) IgA ELISA,SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://demeditec.com,CE-IVDD,NA,NA,Immunoassay,Antibody (serological),IgA,ELISA/EIA,IA Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Kiel,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Germany,"Kiel, Germany",54.32276154,10.13589954,Covid-19
a2r69000007lbRe,NA,06.07.2023,"Anhui Anlong Gene Technology Co., ltd.",nConV-19 Nucleic Acid qPCR Kit,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://anlongen.com,CE-IVDD; China NMPA,NA,NA,Molecular,RNA,Unknown,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,Unknown,Not applicable,Anhui,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Anhui, China",31.82392883,117.23145294,Covid-19
a2r69000007lbRf,NA,06.07.2023,AnyGenes,2019 nCOV-2 detection kit,SARS-CoV-2,Research Use Only (RUO),France,European Region,https://anygenes.com,None,NA,NA,Molecular,RNA,N1 gene; N2 gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,Unknown,Not applicable,Paris,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,"Paris, France",48.85689545,2.35084867,Covid-19
a2r69000007lbRg,NA,06.07.2023,Applied BioCode Inc.,BioCode SARS-CoV-2 Assay,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://apbiocode.com,US FDA EUA,NA,NA,Molecular,RNA,N1 gene; N2 gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Santa Fe Springs,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Santa Fe Springs, United States",33.94618225,-118.08626556,Covid-19
a2r69000007lbRh,NA,06.07.2023,DIASORIN S.P.A.,LIAISON SARS-CoV-2 S1/S2 IgG,SARS-CoV-2,Regulatory Achieved,Italy,European Region,https://diasorin.com,Australia TGA; Brazil ANVISA; CE-IVDD; Health Canada; US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA,Chemiluminescent Immunoassay (CLIA),A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Saluggia,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Italy,"Saluggia, Italy",45.23860931,8.01220417,Covid-19
a2r69000007lbRi,NA,06.07.2023,Biomeme Inc,Franklin PCR,SARS-CoV-2,Research Use Only (RUO),United States,Region of the Americas,https://biomeme.com,None,NA,NA,Molecular,RNA,Unknown,qPCR,NAT reagent kit (proprietary platform),A proprietary/new instrument is required,Automated (excluding sample preparation),near Point of Care,Intended for professional use only,Unknown,NA,NA,Unknown,Not applicable,Philadelphia,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Philadelphia, United States",39.95106125,-75.1656189,Covid-19
a2r69000007lbRj,NA,06.07.2023,Zymo Research Corp,Quick COVID-19 Antibody Detection Kit,SARS-CoV-2,Research Use Only (RUO),United States,Region of the Americas,https://zymoresearch.com,None,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA,IA Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Irvine,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Irvine, United States",33.68590927,-117.82472229,Covid-19
a2r69000007lbRk,NA,06.07.2023,Zymo Research Corp,Quick SARS-CoV-2rRT-PCR Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://zymoresearch.com,CE-IVDD; US FDA EUA,NA,NA,Molecular,RNA,N gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Mid-turbinate swab; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab; Sputum; Other,NA,NA,Unknown,Not applicable,Irvine,Yes,NA,NA,NA,NA,NA,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),Unknown,No impact (analytical/clinical studies conducted),Unknown,Unknown,United States,"Irvine, United States",33.68590927,-117.82472229,Covid-19
a2r69000007lbRl,NA,06.07.2023,Diagen Biotechnologic Systems Inc.,SARS-CoV-2 OneStep RT-PCR Kit (S-/ORF1ab-gene) OneStep R,SARS-CoV-2,Regulatory Achieved,Turkey,European Region,https://diagen.com.tr/en,CE-IVDD,NA,NA,Molecular,RNA,ORF1ab; S gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Mid-turbinate swab; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab; Other,NA,NA,Unknown,Not applicable,Ankara,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Turkey,"Ankara, Turkey",39.89651871,32.86197281,Covid-19
a2r69000007lbRm,NA,06.07.2023,Diagnostic Solutions Laboratory,DSL COVID-19 Assay,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://diagnosticsolutionslab.com,CE-IVDD; US FDA EUA,NA,NA,Molecular,RNA,N gene; Other; S gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Nasal swab; Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Alpharetta,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Alpharetta, United States",34.07561493,-84.29454803,Covid-19
a2r69000007lbRn,NA,06.07.2023,Diatech Pharmacogenetics,Easy SARS-CoV-2,SARS-CoV-2,Regulatory Achieved,Italy,European Region,https://diatechpharmacogenetics.com/en,CE-IVDD,NA,NA,Molecular,RNA,N gene; RdRp gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,NA,NA,Unknown,Not applicable,Ancona,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Italy,"Ancona, Italy",43.61714935,13.51599026,Covid-19
a2r69000007lbRp,NA,06.07.2023,Atlas Medical,Atlas COVID-19 IgM Elisa Kit,SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://atlas-medical.com,CE-IVDD,NA,NA,Immunoassay,Antibody (serological),IgM,ELISA/EIA,IA Reagent Kit,Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Berlin,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Germany,"Berlin, Germany",52.52342987,13.41143608,Covid-19
a2r69000007lbRq,NA,06.07.2023,Atlas Medical,Atlas COVID-19 Real Time RT-PCR Kit,SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://atlas-medical.com,CE-IVDD,NA,NA,Molecular,RNA,Unknown,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,NA,Unknown,Not applicable,Berlin,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Germany,"Berlin, Germany",52.52342987,13.41143608,Covid-19
a2r69000007lbRr,NA,06.07.2023,Shenzhen Yhlo Biotech Co. ltd.,iFlash-SARS-CoV-2 IgG,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://szyhlo.com,CE-IVDD; WHO EUL Under Assessment,NA,NA,Immunoassay,Antibody (serological),IgG,ELISA/EIA,IA Reagent Kit,A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Shenzhen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Shenzhen, China",22.54368019,114.0579071,Covid-19
a2r69000007lbRs,NA,06.07.2023,Shenzhen Yhlo Biotech Co. ltd.,iFlash-SARS-CoV-2 IgM,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://szyhlo.com,CE-IVDD,NA,NA,Immunoassay,Antibody (serological),IgM,ELISA/EIA,IA Reagent Kit,A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Shenzhen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Shenzhen, China",22.54368019,114.0579071,Covid-19
a2r69000007lbRt,NA,06.07.2023,Shenzhen Yhlo Biotech Co. ltd.,iFlash-SARS-CoV-2 IgM/IgG Antibody Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://szyhlo.com,CE-IVDD,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,ELISA/EIA,IA Reagent Kit,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Shenzhen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Shenzhen, China",22.54368019,114.0579071,Covid-19
a2r69000007lbRu,NA,06.07.2023,Siemens Healthcare GmbH,ADVIA Centaur SARS-CoV2 Total (COV2T),SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://siemens-healthineers.com,Australia TGA; Health Canada; Korea MFDS; US FDA EUA; WHO EUL Under Assessment,NA,NA,Immunoassay,Antibody (serological),IgG; IgM,ELISA/EIA,Chemiluminescent Immunoassay (CLIA),A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Erlangen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Erlangen, United States",39.50357056,-99.01833344,Covid-19
a2r69000007lbRv,NA,06.07.2023,Siemens Healthcare GmbH,Atellica IM SARS-CoV-2 Total (COV2T),SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://siemens-healthineers.com,Australia TGA; Health Canada; US FDA EUA; WHO EUL Under Assessment,NA,NA,Immunoassay,Antibody (serological),IgA; IgG; IgM,ELISA/EIA,Chemiluminescent Immunoassay (CLIA),A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Unknown,NA,Unknown,Not applicable,Erlangen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Erlangen, United States",39.50357056,-99.01833344,Covid-19
a2r69000007lbRv,NA,06.07.2023,Siemens Healthcare GmbH,Atellica IM SARS-CoV-2 Total (COV2T),SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://siemens-healthineers.com,Australia TGA; Health Canada; US FDA EUA; WHO EUL Under Assessment,NA,NA,Immunoassay,Antibody (serological),IgA; IgG; IgM,ELISA/EIA,Chemiluminescent Immunoassay (CLIA),A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,Yes,NA,Unknown,Not applicable,Erlangen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Erlangen, United States",39.50357056,-99.01833344,Covid-19
a2r69000007lbRw,NA,06.07.2023,Diatech Pharmacogenetics,EasyPGX ready SARS-CoV-2,SARS-CoV-2,Regulatory Achieved,Italy,European Region,https://diatechpharmacogenetics.com/en,CE-IVDD,NA,NA,Molecular,RNA,N gene; RdRp gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Bronchoalveolar lavage; Nasopharyngeal swab; Oropharyngeal swab; Sputum,NA,NA,Unknown,Not applicable,Ancona,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Italy,"Ancona, Italy",43.61714935,13.51599026,Covid-19
a2r69000007lbRx,NA,06.07.2023,ABL Diagnostics SA,UltraGene Combo2Screen SARS-CoV-2 Assay,SARS-CoV-2,Regulatory Achieved,France,European Region,https://abldiagnostics.com,CE-IVDD; South Africa SAHPRA,NA,NA,Molecular,RNA,E gene; N gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasal swab; Saliva,NA,NA,Unknown,Not applicable,WOIPPY,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,"WOIPPY, France",49.15119934,6.15017366,Covid-19
