"Test Directory Package ID","Assay: Assay ID","Performance Detail Submission ID","Created Date","Assay: Company/Institution Name: Country","Assay: Company/Institution Name: City","Assay: Company/Institution Name: WHO Region","Assay: Company/Institution Name: Website","Assay: Company/Institution Name: Organisation Name","Assay: Assay Name","Assay: Primary Use Case","Assay: Assay Aim","Assay: Disease Target","Assay: Target Pathogen","Assay: Stage of Development","Assay: Regulatory Approval","Assay: Other Regulatory Approval","Assay: Planned Market Entry","Assay: Type of Technology","Assay: Assay Target","Assay: Target Analyte(s)","Assay: Technology principle","Assay: Other Technology principle","Assay: Readout Technology","Assay: Test Format","Assay: Other Test Format","Assay: Instrument requirement","Assay: Level of automation","Assay: Lab vs. POC","Assay: Self-testing/Self-Collection","Assay: Validated Sample Types","Assay: Other Validated Sample Type","Assay: Serovar subtype","Assay: Other serovar subtype","Assay: Time to results (mins)","Assay: Test to be listed on FIND's web page?","Assay: Confidentiality Level","Data to be published on FIND's web page","Study Type","FIND Evaluation","Assay Target","Assay: Health Level","Total number of samples","Number of positive samples","Number of negative samples","Sensitivity (%)","95% CI for Clinical Sensitivity (Lower)","95% CI for Clinical Sensitivity (Upper)","Specificity (%)","95% CI for Clinical Specificity (Lower)","95% CI for Clinical Specificity (Upper)","Created By: Full Name","Last Modified By: Full Name","Instrument: Instrument ID","Instrument: Instrument Name"
"a2v69000003L9oB","a2r69000006Shm0","","01.09.2023","United States","Erlangen","Region of the Americas","siemens-healthineers.com","Siemens Healthcare GmbH","FTD Measles","Diagnostic/confirmatory test","ID","Measles","Measles morbillivirus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","","NAT reagent kit (open source)","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Oropharyngeal swab; Serum; Whole Blood","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pN","a2r69000006ShnC","","01.09.2023","United States","Pleasanton","Region of the Americas","bosterbio.com","Boster Bio","Human Rubella IgM ELISA Kit (Direct EIA)","Diagnostic/confirmatory test","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","ELISA/EIA","","","IA Reagent Kit","Indirect ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","50.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9q0","a2r69000006Shnp","","01.09.2023","Germany","Duisburg","European Region","genekam.de","Genekam","Rubella Virus","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Molecular","RNA","Other","qPCR","","","NAT reagent kit (open source)","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Nasopharyngeal swab; Oropharyngeal swab; Serum; Other","Blood, cell cultures, mucosal samples, respiratory probes, any body fluid","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pM","a2r69000006ShnB","","01.09.2023","United States","Pleasanton","Region of the Americas","bosterbio.com","Boster Bio","Human Rubella IgG ELISA Kit (Direct EIA)","Diagnostic/confirmatory test","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","Indirect ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","50.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9og","a2r69000006ShmV","","01.09.2023","China","Beijing","Western Pacific Region","accubiotech.com","AccuBioTech Co., ltd.","Accu-Tell Rubella IgM Cassette","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Plasma; Serum","","Unspecified","","15.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pV","a2r69000006ShnK","","01.09.2023","United States","Shirley","Region of the Americas","creative-diagnostics.com","Creative Diagnostics","Rubella IgG ELISA Kit","Diagnostic/confirmatory test","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9q7","a2r69000006Shnw","","01.09.2023","China","Hangzhou","Western Pacific Region","alltests.com.cn","Hangzhou AllTest Biotech Co., Ltd.","Rubella IgM Rapid Test Cassette","Diagnostic/confirmatory test","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","15.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pW","a2r69000006ShnL","","01.09.2023","United States","Shirley","Region of the Americas","creative-diagnostics.com","Creative Diagnostics","Rubella IgM ELISA Kit","Diagnostic/confirmatory test","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9os","a2r69000006Shmh","","01.09.2023","China","HeBei","Western Pacific Region","atlas-link.com","Atlas Link Technology Co., Ltd.","Rubella IgM Antibody Test Cassette","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","Lateral Flow Assay","","","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Unknown","True Point of Care","Intended for professional use only","Serum","","Unspecified","","15.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pT","a2r69000006ShnI","","01.09.2023","United States","Shirley","Region of the Americas","creative-biogene.com","Creative Biogene","Rubella Virus Real Time RT-PCR Kit (PDHS-CR019)","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Molecular","RNA","Other","qPCR","","","NAT reagent kit (open source)","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Nasal swab; Nasopharyngeal swab; Other","Nasal and pharyngeal secretions","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pU","a2r69000006ShnJ","","01.09.2023","United States","Shirley","Region of the Americas","creative-biogene.com","Creative Biogene","Rubella Virus Real Time RT-PCR Kit (PDPS-CN054)","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Molecular","RNA","Other","qPCR","","","NAT reagent kit (open source)","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Unknown","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pS","a2r69000006ShnH","","01.09.2023","United Kingdom","Guildford","European Region","clin-tech.co.uk","Clin-Tech Ltd","Microimmune Rubella IgM Capture EIA – kit","Diagnostic/confirmatory test","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","ELISA/EIA","","","IA Reagent Kit","Capture ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum; Other","Oral fluid","Unspecified","","200.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pP","a2r69000006ShnE","","01.09.2023","United States","El Cajon","Region of the Americas","calbiotech.com","Calbiotech, Inc.","Rubella IgG ELISA","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pQ","a2r69000006ShnF","","01.09.2023","United States","El Cajon","Region of the Americas","calbiotech.com","Calbiotech, Inc.","Rubella IgM ELISA","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9nz","a2r69000006Shlo","","01.09.2023","United States","Centennial","Region of the Americas","novusbio.com","Novus Biologicals LLC","Human Measles Virus Antibody (IgG) ELISA Kit (Colorimetric)","Diagnostic/confirmatory test","ID","Measles","Measles morbillivirus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-MeV IgG","ELISA/EIA","","","IA Reagent Kit","Indirect ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Serum","","Unspecified","","75.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9oZ","a2r69000006ShmO","","01.09.2023","United Kingdom","Cambridge","European Region","abcam.com","AbCam","Human Anti-Rubella virus IgG ELISA Kit","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","Indirect ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","120.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9nv","a2r69000006Shlk","","01.09.2023","United States","San Diego","Region of the Americas","mybiosource.com","MyBiosource.com","Human Measles IgM ELISA Kit","Diagnostic/confirmatory test","ID","Measles","Measles morbillivirus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-MeV IgM","ELISA/EIA","","","IA Reagent Kit","Indirect ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","50.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9oe","a2r69000006ShmT","","01.09.2023","Taiwan","Taipei","Western Pacific Region","abnova.com","AbNova","Rubella virus IgG ELISA Kit","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9oc","a2r69000006ShmR","","01.09.2023","Taiwan","Taipei","Western Pacific Region","abnova.com","AbNova","Rubella IgG ELISA Kit","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum; Other","Plasma (ACD- or heparinized)","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9od","a2r69000006ShmS","","01.09.2023","Taiwan","Taipei","Western Pacific Region","abnova.com","AbNova","Rubella IgM ELISA Kit","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum; Other","Plasma (ACD- or heparinized)","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9oa","a2r69000006ShmP","","01.09.2023","United Kingdom","Cambridge","European Region","abcam.com","AbCam","Rubella Virus IgG ELISA kit (avidity)","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","Sandwich ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","150.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9ob","a2r69000006ShmQ","","01.09.2023","United Kingdom","Cambridge","European Region","abcam.com","AbCam","Anti-Rubella Virus IgM ELISA Kit","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgM","ELISA/EIA","","","IA Reagent Kit","Sandwich ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","120.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9qL","a2r69000006ShoA","","01.09.2023","Spain","Montgat","European Region","linear.es","Linear Chemicals S.L.U","Rubella IgG EIA Test Kit","","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
"a2v69000003L9pv","a2r69000006Shnk","","01.09.2023","Germany","Springfield","European Region","drg-international.com","DRG International, Inc.","Rubella IgG ELISA RUO","Diagnostic/confirmatory test","ID","Rubella","Rubella virus","Research Use Only (RUO)","None","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-RuV IgG","ELISA/EIA","","","IA Reagent Kit","Indirect ELISA","Standard lab instrumentation is required","Unknown","Lab-based","Intended for professional use only","Plasma; Serum","","Unspecified","","105.00","Yes","","","","","","","","","","","","","","","","Sophie Crettaz","Sophie Crettaz","",""
